doc_id,word,TFIDFVector,TFIDFFieldVector,BM25plusVector,BM25plusFieldVector
1,continuing,0.1255363344620407,0.09494699151489094,0.14366808209433046,0.125624666026428
1,where,0.05952153494735058,0.045017967888079685,0.06959480029218806,0.06085432071224884
1,second,0.09338888037873691,0.07063288306849737,0.10849493674480495,0.09486895067740601
1,left,0.1255363344620407,0.09494699151489094,0.14366808209433046,0.125624666026428
1,off,0.06413304007271076,0.048505791073970496,0.07494319996120412,0.0655310095940204
1,3,0.05259974895890704,0.03978280821634845,0.06154872343183025,0.05381875857714807
1,discovers,0.1444417115479436,0.10924570977405602,0.16248664621596368,0.14207978812741684
1,that,0.041625103336147495,0.03148234612871146,0.04051995550859668,0.03543101434896971
1,old,0.09136760813247906,0.069104132690074,0.10620710822459274,0.09286845279654277
1,enemy,0.0634245666355878,0.047969950819343826,0.07412223250218226,0.06481314824754214
1,have,0.08379716267779566,0.06337837190989831,0.08139263574155803,0.07117045437643131
1,returned,0.13338277489069741,0.10088149578406756,0.15171415895468823,0.13266022816152875
1,some,0.068820203204332,0.05205083673739569,0.08036728755346349,0.0702738806781369
1,turned,0.1255363344620407,0.09494699151489094,0.14366808209433046,0.125624666026428
1,against,0.0634245666355878,0.047969950819343826,0.07412223250218226,0.06481314824754214
1,him,0.0845130840616454,0.06391984527574893,0.09840730932186642,0.08604823832757713
1,evil,0.06798091563746386,0.051416057732325424,0.07939703219253025,0.06942548064452637
1,once,0.07150512604480994,0.054081526475513536,0.08346802931810321,0.07298519722763536
1,lurked,0.1444417115479436,0.10924570977405602,0.16248664621596368,0.14207978812741684
1,only,0.06413304007271076,0.048505791073970496,0.07494319996120412,0.0655310095940204
1,within,0.09338888037873691,0.07063288306849737,0.10849493674480495,0.09486895067740601
1,confines,0.16334708863384653,0.12354442803322112,0.17884122744385597,0.15638038137545
1,mmo,0.16334708863384653,0.12354442803322112,0.17884122744385597,0.15638038137545
1,now,0.0634245666355878,0.047969950819343826,0.07412223250218226,0.06481314824754214
1,causing,0.1444417115479436,0.10924570977405602,0.16248664621596368,0.14207978812741684
1,havoc,0.1194501624336488,0.09034383238638678,0.13724341379989732,0.1200068781569636
1,must,0.06716668520948987,0.05080023021221101,0.07845531793143322,0.0686020372058859
1,overcome,0.1255363344620407,0.09494699151489094,0.14366808209433046,0.125624666026428
1,impending,0.16334708863384653,0.12354442803322112,0.17884122744385597,0.15638038137545
1,doom,0.1444417115479436,0.10924570977405602,0.16248664621596368,0.14207978812741684
1,restore,0.13338277489069741,0.10088149578406756,0.15171415895468823,0.13266022816152875
1,balance,0.1255363344620407,0.09494699151489094,0.14366808209433046,0.125624666026428
1,both,0.068820203204332,0.05205083673739569,0.08036728755346349,0.0702738806781369
1,reality,0.1034184611475483,0.07821856353491402,0.11974528327447045,0.1047063550950612
1,september,0.05505859252227288,0.07541167464447435,0.06440919407538243,0.08285907616625032
1,10,0.05078076214249088,0.0695524919446284,0.05943119306112815,0.07645513692873987
1,2007,0.060761507278258936,0.08322274158974029,0.07103396287506722,0.09138149645790061
1,datasetvideogamehackgu,0.16334708863384653,0.3223815143798735,0.17884122744385597,0.2902492776570618
1,part,0.08163940826184299,0.16112338633427123,0.09512073632543175,0.154375617989603
1,3html,0.07666664363298871,0.1513091471879695,0.08941394511599504,0.14511381605526616
2,of,0.003949775427741466,0.0034505991841003265,0.003836125508491557,0.0035146840757071672
2,first,0.0353949745936504,0.030921725219182815,0.03850526559149594,0.03527878415493291
2,in,0.004814342595144683,0.004205901559391913,0.005272047177158203,0.004830285197634492
2,with,0.017617422029532977,0.015390916064263056,0.016954061398430944,0.015533425453292353
2,through,0.03624997431837981,0.03166866929398666,0.039431511328468345,0.036127416749127846
2,voiced,0.09902482438963317,0.08650997619880685,0.10528238099417936,0.09646042787538568
2,together,0.06334860838400808,0.0553425531154166,0.06858862960195929,0.06284136525329072
2,to,0.003004234997685875,0.0026245570214072094,0.0033010788009060895,0.0030244706719101547
2,challenge,0.05298202497472687,0.04628610803179623,0.057493373288391554,0.05267581655190841
2,email,5.398914162975838e-05,5.769072068513662e-05,8.814729777167224e-05,9.304604105196038e-05
2,friend,5.398914162975838e-05,5.769072068513662e-05,8.814729777167224e-05,9.304604105196038e-05
2,24,0.18611294681509508,0.19655420928300354,0.16029940361330544,0.16466161088321848
2,2006,0.030427119669370672,0.04813762611096038,0.03311902566567282,0.04791773872108442
2,read,0.005085824577761997,0.003164880836148076,0.0055676333838450345,0.004181059410459719
2,strategy,0.003506057436034711,0.0009398775066107204,0.0038475220126455855,0.0021233761872173906
2,based,0.03838793946973264,0.033536436447298305,0.04174652739555871,0.03824845009071113
2,on,0.029848615958404757,0.026076320478678378,0.02770522129952268,0.025383710699722457
2,action,0.03232634612775429,0.04185397196237339,0.029999031032874816,0.036652086745268056
2,packed,0.06789485203769492,0.05931423832363191,0.07341829855476038,0.0672663405367564
2,television,0.15953504302401975,0.13937285786621834,0.15012780541906623,0.13754810833463574
2,series,0.02998802970157965,0.02619811498503763,0.03264262666186372,0.02990739480857606
2,set,0.0426340609189655,0.037245929170709124,0.046339056289574625,0.04245615605218002
2,between,0.05640424806004635,0.04927582742269464,0.061166772294851034,0.05604140950843251
2,season,0.0753885527150892,0.06586087823173792,0.08131255795854274,0.07449911427019079
2,two,0.03871147431315558,0.03381908266027087,0.042096710684865875,0.03856929038328817
2,three,0.05058904306859313,0.04419555337522592,0.05491963431416775,0.05031773953703818
2,tv,0.07366646094199292,0.06435642599745235,0.0795069099537782,0.07284476738434714
2,show,0.11090430673465652,0.09688811866213956,0.10580210367943135,0.09693660130651965
2,provides,0.07931113932089912,0.06928772474217616,0.08540321007257869,0.07824699733935384
2,answer,0.09422396638386717,0.08231585503401184,0.10057427627616958,0.09214683056410856
2,several,0.11951535627931674,0.1044108958621695,0.11384217525105227,0.10430296913201702
2,unanswered,0.12885047851556927,0.11256623678247821,0.13105785203458056,0.12007608836642426
2,question,0.08698488005855207,0.07599165108248554,0.09329746947636106,0.08547977107278824
2,who,0.03937351613776096,0.03439745503146411,0.042813158561558116,0.039225704762252164
2,wa,0.05567486764635513,0.04863862677510724,0.06038463837548657,0.05532481313394589
2,really,0.09030137977805723,0.0788890085235736,0.09665487926429348,0.08855585257511363
2,behind,0.06550187013156118,0.057223683667061605,0.07087940822389231,0.06494019208407509
2,assassination,0.1052142068410253,0.09191713881540928,0.11117868111297985,0.10186265783039239
2,attempt,0.08698488005855207,0.07599165108248554,0.09329746947636106,0.08547977107278824
2,president,0.1052142068410253,0.09191713881540928,0.11117868111297985,0.10186265783039239
2,palmer,0.12885047851556927,0.11256623678247821,0.13105785203458056,0.12007608836642426
2,how,0.1276439154760481,0.11151216028726893,0.12137572678928724,0.11120525988510695
2,did,0.14727820442248243,0.1286650497764055,0.13926567371141169,0.127596149970234
2,kim,0.11393765145260122,0.09953810649064253,0.11907294051676222,0.1090954315638268
2,bauer,0.21816282441243595,0.19059120643449623,0.19563081572529545,0.17923827341553009
2,get,0.05567486764635513,0.04863862677510724,0.06038463837548657,0.05532481313394589
2,job,0.09902482438963317,0.08650997619880685,0.10528238099417936,0.09646042787538568
2,la,0.09422396638386717,0.08231585503401184,0.10057427627616958,0.09214683056410856
2,ctu,0.12885047851556927,0.11256623678247821,0.13105785203458056,0.12007608836642426
2,jack,0.09030137977805723,0.0788890085235736,0.09665487926429348,0.08855585257511363
2,chase,0.1052142068410253,0.09191713881540928,0.11117868111297985,0.10186265783039239
2,edmunds,0.12885047851556927,0.11256623678247821,0.13105785203458056,0.12007608836642426
2,start,0.0753885527150892,0.06586087823173792,0.08131255795854274,0.07449911427019079
2,working,0.08411199732666512,0.07348184590697115,0.0903609112384701,0.08278927660036925
2,penned,0.11393765145260122,0.09953810649064253,0.11907294051676222,0.1090954315638268
2,by,0.03687291218605507,0.03221287970221601,0.03541697213201281,0.03244926884863519
2,episode,0.07726057305066761,0.06749631091917549,0.08326884432879272,0.07629147704294695
2,writer,0.09422396638386717,0.08231585503401184,0.10057427627616958,0.09214683056410856
2,duppy,0.12885047851556927,0.11256623678247821,0.13105785203458056,0.12007608836642426
2,demetrius,0.12885047851556927,0.11256623678247821,0.13105785203458056,0.12007608836642426
2,star,0.05567486764635513,0.04863862677510724,0.06038463837548657,0.05532481313394589
2,kiefer,0.21816282441243595,0.19059120643449623,0.19563081572529545,0.17923827341553009
2,sutherland,0.21816282441243595,0.19059120643449623,0.19563081572529545,0.17923827341553009
2,carlos,0.12885047851556927,0.11256623678247821,0.13105785203458056,0.12007608836642426
2,bernard,0.11393765145260122,0.09953810649064253,0.11907294051676222,0.1090954315638268
2,boast,0.0753885527150892,0.06586087823173792,0.08131255795854274,0.07449911427019079
2,more,0.02549359118163832,0.022271687730218582,0.02776365659275855,0.02543724950968599
2,than,0.03430539181739335,0.029969844914202487,0.037324546282483835,0.03419700115693694
2,100,0.07058769470932319,0.06166675706694292,0.07626564814971541,0.06987510144856891
2,mission,0.0426340609189655,0.037245929170709124,0.046339056289574625,0.04245615605218002
2,told,0.1052142068410253,0.09191713881540928,0.11117868111297985,0.10186265783039239
2,branching,0.12885047851556927,0.11256623678247821,0.13105785203458056,0.12007608836642426
2,subplots,0.12885047851556927,0.11256623678247821,0.13105785203458056,0.12007608836642426
2,gameplay,0.03903994881029081,0.03410604424898599,0.04245219998308939,0.03889499207703744
2,includes,0.057941663491937336,0.050618942881271424,0.06281389371795011,0.05755051327047258
2,foot,0.08698488005855207,0.07599165108248554,0.09329746947636106,0.08547977107278824
2,section,0.09902482438963317,0.08650997619880685,0.10528238099417936,0.09646042787538568
2,shooting,0.08698488005855207,0.07599165108248554,0.09329746947636106,0.08547977107278824
2,stealth,0.06666510810351325,0.05823991055650467,0.0721145273299758,0.06607181654321857
2,puzzle,0.07058769470932319,0.06166675706694292,0.07626564814971541,0.06987510144856891
2,sniping,0.12885047851556927,0.11256623678247821,0.13105785203458056,0.12007608836642426
2,driving,0.0753885527150892,0.06586087823173792,0.08131255795854274,0.07449911427019079
2,sequence,0.09030137977805723,0.0788890085235736,0.09665487926429348,0.08855585257511363
2,interrogation,0.12885047851556927,0.11256623678247821,0.13105785203458056,0.12007608836642426
2,technical,0.11393765145260122,0.09953810649064253,0.11907294051676222,0.1090954315638268
2,even,0.052358367926849954,0.045741269334019174,0.056822989257960546,0.0520616061797116
2,us,0.07058769470932319,0.06166675706694292,0.07626564814971541,0.06987510144856891
2,unique,0.047929530630818125,0.04187215256022348,0.05205487978901856,0.04769303211073941
2,visual,0.07726057305066761,0.06749631091917549,0.08326884432879272,0.07629147704294695
2,style,0.05362430137612364,0.046847212952106566,0.058183477298824254,0.05330809450284625
2,multi,0.06919917026369705,0.060453715615135475,0.07479880523576841,0.06853117007307002
2,panel,0.12885047851556927,0.11256623678247821,0.13105785203458056,0.12007608836642426
2,window,0.09902482438963317,0.08650997619880685,0.10528238099417936,0.09646042787538568
2,showing,0.12885047851556927,0.11256623678247821,0.13105785203458056,0.12007608836642426
2,concurrent,0.12885047851556927,0.11256623678247821,0.13105785203458056,0.12007608836642426
2,plot,0.07207205299558402,0.06296352079064985,0.07783035082941973,0.07130869260177797
2,development,0.07931113932089912,0.06928772474217616,0.08540321007257869,0.07824699733935384
2,sce,0.13081352142918357,0.18556084817915783,0.12429588679849676,0.16779982640168578
2,studio,0.06723883093307637,0.09537924185666896,0.06445467418542795,0.08701400679996461
2,cambridge,0.21816282441243595,0.3094670818188137,0.19563081572529545,0.26410219809399005
2,2k,0.14727820442248243,0.2089162361226851,0.13926567371141169,0.1880090844065752
2,sony,0.07949566953461368,0.11276574244198924,0.07612834996714576,0.10277350472138339
2,computer,0.07285415308248441,0.1033446565130388,0.06980735252432257,0.09424013888836325
2,entertainment,0.056328195913741656,0.07990235027664226,0.054036562775051124,0.0729495246105524
2,february,0.0549694057027754,0.08696507352700812,0.05962773903217752,0.08627145159147437
2,28,0.06550187013156118,0.10362809783588667,0.07087940822389231,0.1025507512890946
2,mature,0.05424605843877128,0.07694880853523849,0.052046161746580576,0.07026247714945223
2,datasetvideogame24html,0.12885047851556927,0.2937346059202326,0.13105785203458056,0.2544637252385928
3,of,0.0022583774023232886,0.0018923852374265538,0.002645064951523636,0.002366164666137286
3,dangerous,0.06699150193614017,0.05613487327962393,0.07698611676525013,0.06886856565398275
3,his,0.03245346796105913,0.02719406579680804,0.037543101258902284,0.03358449084770425
3,in,0.012161938070050447,0.010190976954774203,0.011516592458530905,0.010302262760686487
3,will,0.030110745347776267,0.025231004315498018,0.03484219631809285,0.03116837405864105
3,with,0.024037565959889706,0.020142043096679302,0.023184600727492333,0.020739975783314133
3,through,0.035093487616697186,0.029406244424572327,0.04058459123504959,0.03630528078892101
3,video,0.06977273079137221,0.05846537677391652,0.08010631263357153,0.07165976260012838
3,new,0.04605072011508742,0.038587750138220044,0.04340396474704225,0.038827374615342046
3,email,5.226672042797513e-05,5.356926802791137e-05,9.072495392675263e-05,9.352336200444701e-05
3,friend,5.226672042797513e-05,5.356926802791137e-05,9.072495392675263e-05,9.352336200444701e-05
3,read,0.004923570987190756,0.002938780236657656,0.005730445458904598,0.004200619522622608
3,strategy,0.0033942033209256204,0.0008727322083533353,0.003960033559209301,0.002132683584166535
3,that,0.018773881743699945,0.015731390432981267,0.02175213059070112,0.01945854780891986
3,him,0.06453828422466551,0.05407922351240073,0.07422334359481839,0.06639710412988592
3,on,0.023313395217206205,0.01953523131162483,0.023848045848663645,0.02133346608786505
3,action,0.025248637466298688,0.037249329242405954,0.02582250687525848,0.03595331366475249
3,get,0.05389866655210211,0.0451638600329802,0.062150442191549755,0.05559719061482522
3,by,0.021082958553533346,0.017666258742643538,0.024420523121078327,0.02184558035310228
3,more,0.024680266490129516,0.020680587714713844,0.0285755380923961,0.0255624832619478
3,than,0.033210943333530245,0.027828784870380017,0.03841601305336364,0.03436536129231061
3,studio,0.03844538990023694,0.03221493813189581,0.044442445710487104,0.039756356325505345
3,mature,0.05251544079330362,0.07145154887820003,0.053603832325057596,0.07072307895008936
3,50,0.2355280573737353,0.221588527151649,0.2020238171188521,0.19111868834615053
3,cent,0.4238526010632069,0.4176517223529638,0.3380276447841619,0.3243669533214415
3,bulletproof,0.3255006283896639,0.34520089382248464,0.2862910402077036,0.29789922088843407
3,caught,0.11030268670563108,0.0924270565918202,0.12255494286720967,0.10963253484789674
3,web,0.1018575470549786,0.08535053448950922,0.11442983479470611,0.10236415241417603
3,corruption,0.12473974829546139,0.10452445102921895,0.13489032435657516,0.12066725208863886
3,double,0.0912179293824152,0.07643517101008869,0.10351532959078791,0.09260049177249442
3,cross,0.08742048546514829,0.07325314005211046,0.09948131922050761,0.08899183452742739
3,shady,0.12473974829546139,0.10452445102921895,0.13489032435657516,0.12066725208863886
3,deal,0.08142856352597047,0.06823226771702269,0.09300329920634459,0.08319686829976887
3,lead,0.06833572814193242,0.057261254470378956,0.0784958539795473,0.07021911352977867
3,bloody,0.12473974829546139,0.10452445102921895,0.13489032435657516,0.12066725208863886
3,path,0.07678086779258489,0.06433777657268994,0.08790062196916835,0.07863222629566437
3,york,0.0789753458144958,0.06617661794979948,0.09031743033710771,0.08079420215253282
3,drug,0.1018575470549786,0.08535053448950922,0.11442983479470611,0.10236415241417603
3,underworld,0.1018575470549786,0.08535053448950922,0.11442983479470611,0.10236415241417603
3,teaming,0.11030268670563108,0.0924270565918202,0.12255494286720967,0.10963253484789674
3,up,0.02702705434733289,0.022647055627373125,0.03128460939451614,0.027985905336869083
3,g,0.24306209017479938,0.2036714991708846,0.22694551649054473,0.20301598338781104
3,unit,0.20861101151184677,0.17480355504067682,0.19729854029906654,0.1764950363382194
3,crew,0.08142856352597047,0.06823226771702269,0.09300329920634459,0.08319686829976887
3,take,0.028614739040858393,0.023977440474752882,0.03311661024616473,0.0296247368071539
3,crime,0.08142856352597047,0.06823226771702269,0.09300329920634459,0.08319686829976887
3,family,0.0789753458144958,0.06617661794979948,0.09031743033710771,0.08079420215253282
3,city,0.04843407093472137,0.04058485562733976,0.055906415579660765,0.050011545114905784
3,uncovering,0.12473974829546139,0.10452445102921895,0.13489032435657516,0.12066725208863886
3,an,0.01864570732590737,0.015623987934268306,0.021603983315207607,0.01932602144186209
3,international,0.08142856352597047,0.06823226771702269,0.09300329920634459,0.08319686829976887
3,conspiracy,0.0912179293824152,0.07643517101008869,0.10351532959078791,0.09260049177249442
3,devastating,0.0842097923812025,0.07056277121131528,0.09602573004167192,0.0859006087293851
3,implication,0.12473974829546139,0.10452445102921895,0.13489032435657516,0.12066725208863886
3,feature,0.026648347966044702,0.02232972232226135,0.030847530852916378,0.027594913122910614
3,album,0.12473974829546139,0.10452445102921895,0.13489032435657516,0.12066725208863886
3,track,0.05255444034630988,0.044037478842225176,0.06061672490560436,0.05422519116817362
3,song,0.08142856352597047,0.06823226771702269,0.09300329920634459,0.08319686829976887
3,from,0.037035794825786575,0.031033781737532812,0.03656405683677629,0.032708678585748684
3,recorded,0.1018575470549786,0.08535053448950922,0.11442983479470611,0.10236415241417603
3,exclusively,0.072983423875318,0.06115574561471171,0.08369034855230643,0.07486589148864299
3,well,0.045453526901449624,0.03808733793066922,0.05249161683310081,0.04695680873445291
3,dozen,0.07678086779258489,0.06433777657268994,0.08790062196916835,0.07863222629566437
3,along,0.06833572814193242,0.057261254470378956,0.0784958539795473,0.07021911352977867
3,original,0.07618441732889211,0.06383798674518489,0.07762261100013022,0.0694379468209389
3,hot,0.0789753458144958,0.06617661794979948,0.09031743033710771,0.08079420215253282
3,beat,0.15444537995035248,0.12941599429134892,0.1546209257119948,0.13831742424866159
3,scoring,0.1018575470549786,0.08535053448950922,0.11442983479470611,0.10236415241417603
3,sha,0.12473974829546139,0.10452445102921895,0.13489032435657516,0.12066725208863886
3,money,0.07678086779258489,0.06433777657268994,0.08790062196916835,0.07863222629566437
3,xl,0.12473974829546139,0.10452445102921895,0.13489032435657516,0.12066725208863886
3,exec,0.12473974829546139,0.10452445102921895,0.13489032435657516,0.12066725208863886
3,producer,0.09586562511580078,0.08032966215442144,0.10836111153103739,0.09693532597012719
3,addition,0.05321571103429602,0.04459158414216333,0.06137140914363061,0.054900300177152715
3,offer,0.05687921058537386,0.04766137772965074,0.065545205317657,0.0586340039657691
3,sound,0.0842097923812025,0.07056277121131528,0.09602573004167192,0.0859006087293851
3,mode,0.029672239105827093,0.02486356230251545,0.03433646201863742,0.03071596527029133
3,which,0.05460477746657953,0.0457555387617738,0.06295544774013385,0.056317314967161816
3,gamers,0.04284659426970469,0.035902884250693254,0.049500425239084066,0.04428101362577992
3,can,0.028206328364084484,0.023635216746008852,0.032645416170964496,0.029203226261263596
3,mix,0.08742048546514829,0.07325314005211046,0.09948131922050761,0.08899183452742739
3,match,0.06977273079137221,0.05846537677391652,0.08010631263357153,0.07165976260012838
3,freestyle,0.09586562511580078,0.08032966215442144,0.10836111153103739,0.09693532597012719
3,straight,0.0789753458144958,0.06617661794979948,0.09031743033710771,0.08079420215253282
3,camp,0.11030268670563108,0.0924270565918202,0.12255494286720967,0.10963253484789674
3,genuine,0.172459818614889,0.23464567702645137,0.17092393034898531,0.22551123858508332
3,vivendi,0.13371688409956028,0.18193274845935653,0.13490721366446748,0.17799200372598464
3,november,0.039117328079959816,0.05935863830586024,0.04521524542585606,0.06392326785687372
3,17,0.056093144574013036,0.08511861222732538,0.06465073527588466,0.09140028389232095
3,2005,0.029672239105827093,0.04502617625640246,0.03433646201863742,0.04854333617350203
3,datasetvideogame50,0.12473974829546139,0.27275006529200546,0.13489032435657516,0.256104011049312
3,bulletproofhtml,0.12473974829546139,0.27275006529200546,0.13489032435657516,0.256104011049312
