doc_id,word,TFIDFVector,TFIDFFieldVector,BM25plusVector,BM25plusFieldVector,score_disparity
17,html,0.1356698654423587,0.2781539798926442,0.1545082978481512,0.2560107488353023,0.14248411445028547
17,olympic,0.2643025105476003,0.2076616041357265,0.2464712906132569,0.2182388143378565,0.056640906411873776
18,datasetvideogameb,0.1314309749909379,0.2832918629950607,0.1365197507787481,0.2598656084237298,0.1518608880041228
18,boyhtml,0.1162194878211769,0.2505043824217471,0.124035362334123,0.2361015509854876,0.1342848946005702
18,freestylegames,0.2225319847441511,0.2984650237905723,0.205895007043018,0.2701707719622745,0.07593303904642124
19,datasetvideogamebarnyardhtml,0.1971686342992531,0.3822548312476364,0.2077568411711228,0.3299439315685074,0.18508619694838327
19,animal,0.2565609678163846,0.1906157455407833,0.232626748390743,0.2024205926423882,0.06594522227560129
19,blue,0.2725968856955901,0.32885214373352,0.2456549218725751,0.2876363439449984,0.05625525803792991
20,datasetvideogamegundam,0.140428534149544,0.2771149712640317,0.1598980174309475,0.271177500971457,0.13668643711448766
20,3html,0.0745365328904492,0.1470868388333487,0.0879894618276792,0.1492248794176439,0.07255030594289949
20,seed,0.33327776990517,0.3771122090416203,0.2992708589665639,0.3318668791955747,0.0438344391364503
21,datasetvideogamebattlefield,0.1511055528391268,0.3007680566911579,0.1575227455406613,0.2713508451181726,0.14966250385203111
21,combathtml,0.1336169800087838,0.2659579258544436,0.1431176859578864,0.2465364916205399,0.1323409458456598
21,ce,0.2558439407565195,0.3168772454199851,0.2303058608020154,0.2807135965073341,0.06103330466346557
22,datasetvideogameben,0.1306848630523771,0.2639696914550443,0.1409026456726224,0.2481822880691543,0.1332848284026672
22,earthhtml,0.115559728983028,0.233418509931427,0.1280174524942136,0.2254866409436872,0.11785878094839898
22,d3,0.2212687074189948,0.2781079534271463,0.2080057627097728,0.2571270737067189,0.05683924600815149
23,datasetvideogameblitz,0.1939696038948405,0.3763205991074314,0.2097519667783843,0.3373788457224943,0.18235099521259088
23,playmakershtml,0.1939696038948405,0.3763205991074314,0.2097519667783843,0.3373788457224943,0.18235099521259088
23,nfl,0.2217104298197883,0.1518400645217286,0.2102017123291174,0.1714302394425407,0.0698703652980597
24,datasetvideogamebloodraynehtml,0.1286702507225306,0.2891384509389603,0.1312837448847139,0.2527774994717587,0.16046820021642969
24,terminal,0.1926433786750416,0.2693682605719193,0.1776883810817743,0.2382826214615442,0.0767248818968777
24,majesco,0.1926433786750416,0.2693682605719193,0.1776883810817743,0.2382826214615442,0.0767248818968777
25,datasetvideogamebrave,0.1242497538370864,0.2621652458386599,0.1269750370151867,0.2418309974911905,0.1379154920015735
25,dancerhtml,0.1242497538370864,0.2621652458386599,0.1269750370151867,0.2418309974911905,0.1379154920015735
25,evolved,0.2103731203945301,0.2762068613939016,0.1924375263497681,0.2516309167591187,0.0658337409993715
26,datasetvideogamebrothers,0.1261058149685495,0.2662764168328353,0.1326670758868108,0.2464744813362371,0.14017060186428582
26,2html,0.0669343326981578,0.1413339605188497,0.073004686343741,0.1356311811458047,0.0743996278206919
26,gearbox,0.2135157050662138,0.2805382274120108,0.1982963919257953,0.2558658954046296,0.06702252234579698
27,armshtml,0.155561154611519,0.3127662621460434,0.1618038636552778,0.2780065044009947,0.1572051075345244
27,datasetvideogamebrothers,0.1375569017506582,0.2765674894891667,0.1470073065696484,0.2525835075725044,0.1390105877385085
27,squad,0.1667564121767521,0.1284855584842957,0.1571546070977997,0.1358171537598063,0.03827085369245642
28,datasetvideogamebujingai,0.1358817049815152,0.28615873184126,0.1443087068868451,0.2598124222067502,0.1502770268597448
28,cityhtml,0.1201551016288879,0.2530394471504288,0.1311120379620921,0.2360532285145145,0.1328843455215409
28,bam,0.2034402715528453,0.2665922833619221,0.1919848752891468,0.2442545147868678,0.06315201180907679
29,datasetvideogamebullyhtml,0.1579389177778512,0.3469157427669518,0.1645602138737861,0.2892163887851631,0.1889768249891006
29,vancouver,0.3314525537075408,0.3868136100822032,0.271246526202926,0.3070030444503108,0.05536105637466243
29,bully,0.3332686025126284,0.3822207113027721,0.2681742777080634,0.2938761708916009,0.04895210879014367
30,datasetvideogameburnout,0.1332938848352152,0.2822129828528588,0.146707819272423,0.2595625879824761,0.14891909801764358
30,3html,0.0766155508122571,0.1622122661843937,0.0864634190433706,0.1529752737380453,0.08559671537213659
30,criterion,0.2443980942408894,0.3219802335744059,0.2277410522321831,0.2872141610349303,0.07758213933351651
31,dominatorhtml,0.2054614970853062,0.3781998573960343,0.2289684028754681,0.3407407985962883,0.1727383603107281
31,datasetvideogameburnout,0.167771735900756,0.3088230519726356,0.1942379235814357,0.2890564128833968,0.1410513160718796
31,burnouts,0.2054614970853062,0.1449353730908458,0.2289684028754681,0.1948038878153158,0.06052612399446039
32,datasetvideogameburnout,0.1514530684658396,0.312890417672342,0.1708429932937956,0.2805134041821074,0.16143734920650238
32,4html,0.1112145518298024,0.2297607300120033,0.1279552740762384,0.2100944781063122,0.11854617818220091
32,criterion,0.2776934691771179,0.356980493054994,0.2563224392932918,0.3089390543794357,0.07928702387787612
33,datasetvideogamecabelas,0.1353769853431068,0.2776246215004717,0.1397171585892472,0.2532171221876686,0.14224763615736488
33,hunterhtml,0.1353769853431068,0.2776246215004717,0.1397171585892472,0.2532171221876686,0.14224763615736488
33,grain,0.2292131610463863,0.2924942438690222,0.2078532756366727,0.2626646799462813,0.06328108282263586
34,datasetvideogamecall,0.1523635612050742,0.3146157067716142,0.1727473492083424,0.2925484613337744,0.16225214556654002
34,2html,0.08087139597266,0.1669914459881905,0.0950602548625368,0.1609849958420582,0.08612005001553048
34,gray,0.291739073311197,0.2126521743997642,0.2699389426924101,0.2272769881745563,0.07908689891143278
35,datasetvideogamecall,0.1123912193943382,0.236482369552477,0.1190562610748844,0.2218191706149363,0.1240911501581388
35,hourhtml,0.1123912193943382,0.236482369552477,0.1190562610748844,0.2218191706149363,0.1240911501581388
35,spark,0.190294876237218,0.2491484058465937,0.1785355153300327,0.2303952618882238,0.058853529609375704
36,darknesshtml,0.1412809365701963,0.2945490312038312,0.1465389701231056,0.2648891262090908,0.1532680946336349
36,datasetvideogamecastlevania,0.1249294398692282,0.2604586745787547,0.1331383492249831,0.2406656806820688,0.1355292347095265
36,curse,0.2981184178978057,0.359599197941481,0.2572385301378813,0.2888702739185168,0.0614807800436753
37,cortexhtml,0.1488104994751307,0.2899445645163638,0.1634192909088935,0.2701248851587849,0.1411340650412331
37,datasetvideogamecrash,0.1215127708664335,0.2367572688507289,0.1386314589291087,0.2291516914211647,0.1152444979842954
37,platformer,0.1440495999560283,0.1893712143354177,0.1421384423555703,0.1767359319927209,0.04532161437938939
38,karthtml,0.1484148749883986,0.3022334013427625,0.156434129062018,0.275327612408648,0.1538185263543639
38,datasetvideogamecrash,0.1211897195510023,0.2467918471820162,0.1327058232694352,0.2335652564601958,0.1256021276310139
38,vicarious,0.2222047660811205,0.281567827945587,0.2082739340586797,0.258870453823834,0.05936306186446649
39,datasetvideogamecrash,0.1405533281527347,0.2851415666075957,0.1541905191678735,0.2552600475519886,0.14458823845486102
39,racinghtml,0.1405533281527347,0.2851415666075957,0.1541905191678735,0.2552600475519886,0.14458823845486102
39,radical,0.2379774712801195,0.3004137978460079,0.2172696650680574,0.2626909920690865,0.062436326565888406
40,datasetvideogamecrazy,0.0978432628325285,0.2201114283348143,0.1192746499972668,0.2102398208965645,0.12226816550228581
40,racerhtml,0.0978432628325285,0.2201114283348143,0.1192746499972668,0.2102398208965645,0.12226816550228581
40,neko,0.1873459940338748,0.2622531472679895,0.1875613863619398,0.2385855704403197,0.07490715323411468
41,datasetvideogamedriv3rhtml,0.1538825564786853,0.3400781410038958,0.1582873409323671,0.2870493761941301,0.18619558452521048
41,atari,0.145735368008992,0.2004097839348648,0.1359142489892941,0.1760595609867937,0.0546744159258728
41,reflection,0.2481873543054122,0.2914167438270645,0.2159494011129838,0.24613259435082,0.04322938952165231
42,datasetvideogamedt,0.1201343293178189,0.2715134517842235,0.1191479375217486,0.2569005418229367,0.1513791224664046
42,racerhtml,0.1062302872212595,0.2400891746036123,0.1082521577835615,0.2334076322808584,0.1338588873823528
42,axis,0.1798635112987488,0.2529483919952032,0.1713495649851443,0.2448587167066842,0.07308488069645439
43,datasetvideogameseiken,0.1656202192613127,0.3239724060483018,0.1810741851541641,0.2985158119989802,0.1583521867869891
43,densetsu,0.1656202192613127,0.3239724060483018,0.1810741851541641,0.2985158119989802,0.1583521867869891
43,projecthtml,0.146451755811048,0.28647666276328,0.1645154055500157,0.2712172904839666,0.140024906952232
44,datasetvideogamedef,0.1089694924280645,0.2330180760617191,0.1177071403123435,0.2198326888792144,0.12404858363365459
44,vendetta,0.1089694924280645,0.2330180760617191,0.1177071403123435,0.2198326888792144,0.12404858363365459
44,2html,0.0578387306084855,0.1236811278820852,0.0647724599451706,0.1209706054983892,0.0658423972735997
45,datasetvideogamedestroy,0.2103049333701746,0.4171211108298002,0.2235213489824022,0.3618825851204285,0.20681617745962558
45,2html,0.0987062182485066,0.1957749955829845,0.1117523398593309,0.1809277987344971,0.0970687773344779
45,furons,0.2103049333701746,0.159850942933801,0.2235213489824022,0.1966052721751197,0.05045399043637361
46,datasetvideogamedevil,0.2300974871725344,0.3737469661800642,0.2948684528404185,0.3895772568827871,0.1436494790075298
46,dante,0.2491751644642074,0.1551042099085068,0.3158056328232315,0.2518774036693872,0.09407095455570061
46,2html,0.1322569729439121,0.2148247814496179,0.1737830657360462,0.2296004519641507,0.0825678085057058
47,datasetvideogamedevil,0.1268337220469657,0.255896811837166,0.1493130939500886,0.2464860417164107,0.1290630897902003
47,3html,0.0729023352287331,0.1470860813625662,0.0879988583764289,0.1452685072885806,0.0741837461338331
47,sparda,0.3259707255450376,0.2520355302288147,0.2863238622247059,0.2541377387688294,0.07393519531622289
48,datasetvideogamedigimon,0.1472319576364347,0.305428250454134,0.1667989973702639,0.2957222506810008,0.1581962928176993
48,2html,0.0781476479787706,0.1621149360670787,0.0917869667667651,0.1627314841419364,0.08396728808830808
48,fighting,0.0950231181807557,0.133001612344181,0.0959887341909634,0.1269936739969056,0.0379784941634253
49,datasetvideogamefinal,0.0882767921512592,0.1919094886710767,0.0962158143222922,0.1893738006300342,0.1036326965198175
49,2006html,0.0839970133489745,0.1826054559626335,0.0919131558424941,0.1809052261563717,0.098608442613659
49,dirge,0.2410575340786361,0.300490145686606,0.2204468099154277,0.2693571151523447,0.05943261160796989
50,datasetvideogamedisgaea,0.2043350438834901,0.3866667485059182,0.2262718031612876,0.3482160953487833,0.1823317046224281
50,2html,0.0959042620359297,0.1814812988732214,0.1131274643902343,0.174095063442777,0.0855770368372917
50,nippon,0.2043350438834901,0.1481800914531945,0.2262718031612876,0.1958961836871642,0.05615495243029561
51,sparkinghtml,0.1206189187383871,0.2676395273376414,0.1235103118861508,0.2456055449437661,0.1470206085992543
51,datasetvideogamedragon,0.0845325133045401,0.1875679382813917,0.0910885849105878,0.181133552279775,0.1030354249768516
51,atari,0.114232846876445,0.1577213392422996,0.1114933976963704,0.1518447067083571,0.043488492365854614
52,neohtml,0.1603342584620238,0.3134550893508542,0.1744901694613943,0.2967687361493717,0.1531208308888304
52,datasetvideogamedragon,0.1123659371048664,0.2196765382087125,0.1286861183841708,0.2188662939048167,0.10731060110384609
52,spike,0.2086311175777871,0.2538006412730306,0.203984564229402,0.2464559212147116,0.04516952369524349
53,datasetvideogamedragon,0.1234809714961317,0.2461341290007129,0.1441387579804354,0.240522114887008,0.12265315750458121
53,3html,0.0826964258332633,0.164838456462743,0.0977141939752278,0.1630541633541147,0.08214203062947971
53,dimps,0.298322767260015,0.3700179826849023,0.2777295911499644,0.3360083691845839,0.07169521542488733
54,html,0.128825764448397,0.2505153681046919,0.1495499645285803,0.2487560704004015,0.12168960365629489
54,datasetvideogamedragon,0.1174770503493173,0.2284465893769346,0.137294898054105,0.228371430468885,0.1109695390276173
54,technique,0.1916007161664795,0.1427847433038738,0.1896751152791388,0.1634026424780517,0.048815972862605694
55,viiihtml,0.1489399697607336,0.3067824151289437,0.1528610398177156,0.2819293021883443,0.15784244536821013
55,datasetvideogamedragon,0.1043805574371324,0.2150001745972636,0.1127346825728323,0.207922243811007,0.11061961716013119
55,enix,0.1646182131103712,0.2109899244246078,0.1591482928015706,0.2021336016302101,0.04637171131423659
56,datasetvideogamedriver,0.2039298846523267,0.3650859574951973,0.226792047913125,0.3350169106980588,0.1611560728428706
56,titlehtml,0.1491269789411371,0.2669749261512663,0.1740410492767308,0.2570932058679321,0.11784794721012917
56,working,0.1331229042399792,0.2383235936304923,0.1563670989027158,0.2309852699477034,0.10520068939051311
57,datasetvideogameduel,0.1588573730298799,0.3274458966564784,0.1652203506509315,0.2940547564860191,0.16858852362659849
57,mastershtml,0.1588573730298799,0.3274458966564784,0.1652203506509315,0.2940547564860191,0.16858852362659849
57,card,0.1884996025183551,0.2621580059961065,0.1794881705338396,0.2362339511914484,0.0736584034777514
58,datasetvideogamedynasty,0.3030438558618427,0.4506621802434056,0.375162662704149,0.4569532872059849,0.14761832438156292
58,4html,0.2054925800634918,0.3055918553170587,0.2623548324506987,0.3195517971820716,0.10009927525356688
58,dynasty,0.4208001030286987,0.3588236728293237,0.3740856018070657,0.3328857374049516,0.06197643019937499
59,datasetvideogamedynasty,0.1420725479880172,0.3078778354711365,0.1490445685360359,0.268916425921934,0.16580528748311932
59,5html,0.1311950023532056,0.2843056869265298,0.1391632598050849,0.2510878914542988,0.1531106845733242
59,omega,0.1906478904383823,0.2570779877868277,0.1757805912672595,0.2256079117565512,0.06643009734844543
60,datasetvideogameespn,0.116853624655403,0.2484947820615154,0.1214890427811569,0.2304631489130455,0.1316411574061124
60,2005html,0.0966354129735957,0.2054997947826849,0.1026150231964701,0.1946593769303424,0.10886438180908921
60,2k5,0.2773276504404428,0.3381643935406434,0.2432781335925724,0.2885940439021586,0.06083674310020065
61,basketballhtml,0.1574596006714864,0.3100921566032082,0.1643239830348508,0.2834695871696769,0.15263255593172181
61,datasetvideogameespn,0.1392356264862904,0.2742028781287966,0.1492969673592961,0.2575470051383107,0.13496725164250623
61,videogames,0.2176968812431493,0.2667709133226187,0.2045812636626163,0.2489128722788627,0.04907403207946942
62,datasetvideogameendgamehtml,0.2386056655739609,0.4270161974347272,0.270455428728811,0.3860076168119832,0.18841053186076628
62,gen,0.2109900519732794,0.1447033576460164,0.2457229588118376,0.2084695214310944,0.066286694327263
62,em,0.2109900519732794,0.1447033576460164,0.2457229588118376,0.2084695214310944,0.066286694327263
63,datasetvideogameeragonhtml,0.1532879456872747,0.3368647208013668,0.1583635443532213,0.2950067422692971,0.18357677511409212
63,stormfront,0.2295006623639233,0.3138311891608826,0.2119418889157955,0.2775951158299106,0.0843305267969593
63,vivendi,0.1643196074019237,0.224699211157926,0.1561915524566652,0.2045750008064129,0.06037960375600229
64,datasetvideogamefifa,0.112094829849749,0.2491218394767673,0.1222126830941719,0.2312226584441683,0.1370270096270183
64,07html,0.1003858679990514,0.2230996034956882,0.1105558370626345,0.2091682622862056,0.12271373549663679
64,soccer,0.2073996026976194,0.2666797339755503,0.1890003335593437,0.2204327763327486,0.059280131277930886
65,datasetvideogamefifa,0.2681551030726389,0.406000864205121,0.345988826087156,0.4269187567791951,0.1378457611324821
65,2004html,0.2301473967158643,0.3484552070444407,0.3007906540847108,0.371148321594345,0.11830781032857643
65,fifa,0.5627535945773037,0.4885609923753802,0.5073166712871083,0.4558776024806871,0.07419260220192347
66,datasetvideogamefifa,0.1344114319433796,0.2913805148806606,0.1442417438496558,0.2662661078572084,0.15696908293728098
66,2005html,0.1203713702292738,0.2609441126188669,0.1304837298955699,0.2408692100547395,0.1405727423895931
66,canada,0.1370230445302679,0.1848342901987306,0.1311745330443419,0.1701474752827044,0.047811245668462704
67,datasetvideogamefamily,0.2000240880316486,0.3672476173216666,0.2104443336815055,0.3246616975443332,0.16722352929001802
67,guyhtml,0.2000240880316486,0.3672476173216666,0.2104443336815055,0.3246616975443332,0.16722352929001802
67,introduce,0.2000240880316486,0.1407382086278863,0.2104443336815055,0.1760144377252708,0.05928587940376229
68,datasetvideogamefantastic,0.139313505256106,0.3097623776763863,0.1381365878800826,0.2699639900952738,0.1704488724202803
68,fourhtml,0.139313505256106,0.3097623776763863,0.1381365878800826,0.2699639900952738,0.1704488724202803
68,7,0.119910053087901,0.1659035493505101,0.1126720223896762,0.1517932403761869,0.04599349626260911
69,datasetvideogamefatal,0.1155331056253352,0.2483653661899191,0.1297713752251363,0.2389066033605031,0.13283226056458391
69,3html,0.066406891324974,0.1427571066508625,0.0764817911654051,0.1408015050665428,0.0763502153258885
69,tecmo,0.2468979358639097,0.2934172984426669,0.2241970038807261,0.2530617255011947,0.04651936257875719
70,datasetvideogameea,0.131714968687193,0.2944629023763607,0.1365852912760554,0.2540596465660795,0.16274793368916768
70,2004html,0.1043908072374577,0.233376816522311,0.1108701505167504,0.2062274128630984,0.1289860092848533
70,night,0.2392483912986735,0.2886072714403865,0.1981645805040944,0.2188921333739055,0.049358880141712996
71,datasetvideogameea,0.1216103969432851,0.2644032465299158,0.1347288586355918,0.2444646250847512,0.14279284958663072
71,chicago,0.2328542614036726,0.3150249129494071,0.2156256092233308,0.2781271731991676,0.0821706515457345
71,3html,0.0645482587031133,0.1403397208457054,0.0741392542226028,0.134525187633436,0.0757914621425921
72,datasetvideogamefinal,0.1217993963186191,0.2615969310751304,0.131140330169448,0.2394959683557682,0.1397975347565113
72,xhtml,0.1217993963186191,0.2615969310751304,0.131140330169448,0.2394959683557682,0.1397975347565113
72,u,0.1441108413526207,0.192596679479262,0.1370406466718914,0.1761847704915937,0.04848583812664131
73,xiihtml,0.1446362245755815,0.3038077518912185,0.1525103049998691,0.2677353134316174,0.159171527315637
73,datasetvideogamefinal,0.1111565661531158,0.2334838770164286,0.1225157271179605,0.215079148915595,0.12232731086331279
73,xii,0.3035353582808759,0.3655869478157502,0.2580013776687146,0.2972073617373575,0.062051589534874274
74,streetwisehtml,0.1309782142982249,0.2955153188417777,0.136908027670726,0.2654354524445229,0.16453710454355278
74,datasetvideogamefinal,0.1006600427035454,0.227110934238537,0.1099819881573199,0.2132316072619058,0.12645089153499162
74,cody,0.3125525742094068,0.2702446130702831,0.2715258927636949,0.2480357647193653,0.04230796113912372
75,datasetvideogameflatouthtml,0.1810917641444399,0.3747733075411587,0.1882590693593966,0.3145752197300185,0.19368154339671878
75,bugbear,0.2711281675376418,0.3491477305536881,0.2410168269055551,0.2941283430268044,0.07801956301604629
75,empire,0.1752980889947053,0.2257416870359015,0.1609307964594001,0.1963942066299616,0.05044359804119619
76,datasetvideogameflatout,0.1474301310707871,0.3208072731719094,0.1511273644628001,0.282296406692105,0.1733771421011223
76,2html,0.0691960500435072,0.1505702800879021,0.0755580470159986,0.1411376771182949,0.0813742300443949
76,vivendi,0.1580402238946373,0.2139883958283614,0.1501213748350901,0.1959805081546054,0.05594817193372412
77,racinghtml,0.1341663812097867,0.2686858382100217,0.1497905894055509,0.2519106580567055,0.134519457000235
77,datasetvideogameford,0.1341663812097867,0.2686858382100217,0.1497905894055509,0.2519106580567055,0.134519457000235
77,razorworks,0.245997840931752,0.3065469492950418,0.2306016931992782,0.2784127665426941,0.06054910836328978
78,datasetvideogameford,0.1257874264921227,0.2750706390002099,0.131798887559781,0.2471933680945058,0.14928321250808718
78,3html,0.0723009384703911,0.1581069420051357,0.077676721670646,0.1456853757099979,0.0858060035347446
78,razorworks,0.230634791327043,0.3138314463758253,0.2092708845661912,0.2744712818692201,0.08319665504878226
79,datasetvideogamefront,0.1483746745228968,0.3293628385069777,0.1559732425975569,0.290037969738843,0.18098816398408088
79,4html,0.0889675576832269,0.1974906258618884,0.0990990730863351,0.1842783639186332,0.1085230681786615
79,enix,0.2311296727618817,0.2836313225194767,0.2056805715518402,0.234288051108171,0.052501649757595
80,lucky,0.2040530159102764,0.3583426531234671,0.2287525559353549,0.3351985454414985,0.1542896372131907
80,7html,0.2040530159102764,0.3583426531234671,0.2287525559353549,0.3351985454414985,0.1542896372131907
80,datasetvideogamegallop,0.1804364382071573,0.3168689847531187,0.2078337090307327,0.3045454800535677,0.1364325465459614
81,8html,0.1309130345877327,0.2915495676252834,0.1403059889102526,0.265837126743475,0.16063653303755068
81,datasetvideogamegallop,0.1157614925245085,0.2578063612952145,0.1274753584947191,0.241526988947756,0.142044868770706
81,simulation,0.11679611908314,0.1755005307641348,0.1165260388505796,0.1626330948475945,0.0587044116809948
82,datasetvideogamehackinfection,0.1436472202715215,0.3077836363870116,0.1474296654644225,0.2694641674952966,0.16413641611549012
82,1html,0.1172966411914408,0.2513239496987435,0.1250671784162725,0.2285911930055848,0.1340273085073027
82,cyberconnect2,0.177855493672295,0.2371265687613169,0.166411338619937,0.2141194345258259,0.05927107508902191
83,datasetvideogamenotorious,0.1491432460826827,0.2924309139231339,0.1582007226298127,0.265448915627071,0.14328766784045122
83,drivehtml,0.1318817856514591,0.2585857028114464,0.1437336637444516,0.2411742787632543,0.12670391715998727
83,die,0.3558996871262222,0.4037412932017999,0.2905844411381958,0.3118534838364264,0.04784160607557769
84,datasetvideogame7,0.1618120089182383,0.3105733965833197,0.1711482095106644,0.2761321223969401,0.14876138766508143
84,sinshtml,0.1618120089182383,0.3105733965833197,0.1711482095106644,0.2761321223969401,0.14876138766508143
84,monte,0.2739715466806561,0.3272077609993887,0.2432061071085323,0.2844937623223038,0.0532362143187326
85,skieshtml,0.2107763768893147,0.3623141479947175,0.2454794161533924,0.3534648951418891,0.1515377711054028
85,datasetvideogameace,0.1721116566327273,0.295851409693755,0.2082445065643017,0.299850487792551,0.12373975306102772
85,graphical,0.1863816544659167,0.1227777167527828,0.223030939878443,0.1810750470941389,0.0636039377131339
86,datasetvideogamealter,0.2007225322073847,0.3296497330937655,0.2624345236670113,0.3421272296961962,0.1289272008863808
86,echohtml,0.2007225322073847,0.3296497330937655,0.2624345236670113,0.3421272296961962,0.1289272008863808
86,bizarre,0.154260300247756,0.0970876089813847,0.2108208785494666,0.1708999522747113,0.0571726912663713
87,datasetvideogameaqua,0.1344958074280672,0.2548533309431949,0.1511791744375646,0.2431963658476111,0.12035752351512771
