DocID,TFIDFVectorSum,TFIDFFieldVectorSum,BM25plusVectorSum,BM25plusFieldVectorSum
197,0.07460502941581651,0.07440609042932643,0.0642989146686401,0.06469385482218847
198,0.07690412434790055,0.07780957233532713,0.06530055277045071,0.06640099711857433
199,0.07353381679947808,0.07404726392518722,0.06319010172380583,0.06434277353303933
200,0.07297026245750812,0.07314216813858385,0.06331346989612802,0.06412367404627557
201,0.07561732270088718,0.0769930411678024,0.06460463157394485,0.06625772533669828
202,0.07888526215422718,0.07928877102479545,0.06750765204511318,0.06842735680305499
203,0.07666268538261434,0.07707307230093181,0.06578997866756181,0.06688651025658873
204,0.09217538917855622,0.09267055677901231,0.07007902727129868,0.07163788974085389
205,0.09513540402017934,0.09566556001098564,0.07258655976671582,0.07408816804361901
206,0.07866535211303395,0.08007092422952308,0.06704885355176292,0.06846683171705388
207,0.08430243010351515,0.08483793683017518,0.06774662174816246,0.06906738018519432
208,0.075168632393122,0.07610834676863351,0.06483273119348554,0.06586792157481451
209,0.06996667770174338,0.07082322194993086,0.061769817196410316,0.06277230538227076
210,0.0807512274157617,0.0810549484820414,0.06829367394907883,0.0693548872506091
211,0.07555235890329919,0.07697984345949285,0.06440122918931958,0.06592627447541999
212,0.08455810714455668,0.08470878098720738,0.0688422698230288,0.06985898138606224
213,0.07343162469704738,0.07389596755535277,0.06447807039908465,0.06570193886548018
214,0.08834840610331428,0.08791547327219912,0.07171401107735823,0.0723158039170336
215,0.07170805927042667,0.07183293536992255,0.06127591962608712,0.06202387662493974
216,0.08085381875701735,0.0811705496146636,0.06829536191477428,0.06930800670463422
217,0.07414003153543618,0.07451535214628359,0.06462425498501934,0.06543821494358242
218,0.07733487151286397,0.07827085877191271,0.0653713590615724,0.06698384269558137
219,0.07247479550488914,0.07378410855516045,0.06168430603100502,0.063448995990324
220,0.08278134784481808,0.08260634854815081,0.0685559685841339,0.06921529668118118
221,0.08931178734227284,0.08885438567782852,0.06882812886522066,0.06994059753189538
222,0.07619842815352493,0.07526896221816057,0.06502824793702944,0.06514581404912838
223,0.06454482741563308,0.06555506414716936,0.05708755930360658,0.05841709864025713
224,0.07729595022278007,0.07847200810676735,0.06572005258766432,0.06739842449874502
225,0.08122197244828364,0.08118010280232499,0.06726372775957488,0.06798590791091763
226,0.07529927237286614,0.07528142398719787,0.06412543081958388,0.06474945217157065
227,0.08100860157097375,0.08091415463999507,0.0669155673404904,0.06768983914287495
228,0.07404602865291192,0.0762268124157898,0.06318867730654923,0.06572260376753417
229,0.07969930856360087,0.07965485250145299,0.06638372713622599,0.06715866542213103
230,0.07467362329403539,0.07541088901546253,0.06411560900659727,0.0652342177114139
231,0.07758461509384428,0.07790592312947432,0.06684459164654959,0.06755580552965776
232,0.07613712507833899,0.07648263438795667,0.06443564287497851,0.06537493887720298
233,0.08076191313781451,0.08141120215447353,0.06724859782072835,0.06837737674471907
234,0.08297615307393641,0.08509504682330947,0.06872900937928896,0.07105531816463925
235,0.07298958886865421,0.07333927348209016,0.06315685304193852,0.06392922426690362
236,0.08085470607991997,0.07994781804808614,0.06790027944252365,0.06808806016047139
237,0.0810906523300948,0.08286131421465893,0.0677013270163223,0.07017260224008087
238,0.08637179046602284,0.08659067585339542,0.07095291878111577,0.07200803027014652
239,0.0900269317268324,0.0908541811342349,0.07215371595439539,0.07401997444997323
240,0.08398504080472347,0.08423696464662696,0.06809205500279736,0.06939314779833411
241,0.07790164869142926,0.07814145003601183,0.06593334790176385,0.0667850279325807
242,0.08403007546497222,0.08381679101001124,0.06858730756304672,0.06946001610126044
243,0.08109395667627173,0.08231456366298114,0.06754704501188437,0.069286513657065
244,0.08291678813095081,0.08385937215583306,0.06809893646590122,0.06976898870885433
245,0.07684181470949707,0.07675736834623492,0.06548939732273526,0.06609591739133912
246,0.08123043026083004,0.08111266967401433,0.06789341799734891,0.06863149105351493
247,0.09261740568436568,0.09125181806711119,0.0712463625936778,0.0718528427663869
248,0.07699664334478397,0.07822764968671264,0.06471550804983617,0.06660787912239573
249,0.07594293203299961,0.0757799473034617,0.06462867207435095,0.06515006907267944
250,0.10908052964474298,0.10691673104564449,0.06503630674734384,0.06627901354698722
251,0.07588058150726736,0.07676179199439659,0.06505212659242071,0.06634028608983422
252,0.0833505245820174,0.08259077703462973,0.06820748183641467,0.06877289188335327
253,0.07574199619771578,0.07622909280530953,0.06576035421367152,0.06698587208583531
254,0.07620254647325221,0.07813379903253029,0.064297598154429,0.06639086183121803
255,0.07330434469523987,0.07473761852548372,0.06410794869017289,0.06562763685293595
